avg_rating,quest_name,type,length,description_num,description_text,game
1.947368421,Refuge for the Elves,investigate,short,7,We're here! We're all here!\nIt's so good to see you again! I'm glad we found each other. It was very hard finding a way out of this city.\nI've been looking for a way to get out of this city for days now. I don't know what to do with myself anymore. I need a place where I can go and not worry about being attacked by bandits or people who hate me.\nSomeone needs to take us in. I'll pay them well.,BGII
3.052631579,Refuge for the Elves,investigate,short,8,We're all refugees here! We've been wandering around for days without food or water. Someone needs to take us in and make sure we don't starve to death!\nI'm not going to ask you to do anything that would endanger your own life. But I can't stand by while my people suffer like this. Please help us!,BGII
2.238095238,Refuge for the Elves,investigate,short,9,"We're here! We're all here! Thank you so much for coming out and helping us!\nI've got a few things I need to ask you about. First off, we don't have any money. Our innkeeper has turned us away. He said that he can't do anything with us because we're not paying him enough. So... what can you do?\nIf you could get us a room somewhere else, it would mean a lot to us. And if you could give them something to remember you by, they'd be grateful.",BGII
1.95,Refuge for the Elves,investigate,short,10,"We're here! We're all here! I'm so glad you came! It means everything to us! Thank you for coming! Please, please let me tell you where we can go and what we can do!\nI've been looking everywhere for a way out of here. But there isn't one. No one wants to take care of these people. They don't know how to get out. I think it's because they don't know anything about the outside world. So I asked around. Everyone said that the innkeeper was turning them away. I went to talk with him. He didn't want to help us. Then I found another innkeeper. This one did help us. But he only took us into his house. And then he told us not to worry. That he'd take care of us. But now he won't even look at us.\nPlease, I need your help. You must find someone who can take us in. Someone who knows what to do with us.",BGII
1.785714286,Put the Spirit of the Child Wellyn to Rest,fetch,short,1,"I'm Wellyn! I was just a little boy when my parents died. They were killed by a group of thieves led by Llynis. He took my mother's purse and my father's watch, but he didn't take anything else.\nHe left me with these two things. One is my stuffed bear, which I call 'Littleman'. It's very old, so it has many sentimental value. My other possession is a small silver coin that belonged to my mother. I have no idea where it came from.",BGII
1.863636364,Put the Spirit of the Child Wellyn to Rest,fetch,short,2,"I'm Wellyn. I was just a little boy when my parents died. My mother was a witch, and my father... well, he didn't like me very much. So they sent me away to live with my aunt and uncle in the slums. They were poor, but they had enough money for food and clothes.\nThey taught me everything they could about thieving. I learned how to pick pockets, sneak into houses, get things that people don't want. I even learned how to make myself useful by stealing things from other people. But then one day, Llynis came home. He said he'd been hired to steal something from the local tavern. And so he did. Then he took my stuffed bear, which I named it Littleman. He gave it to me as a reward.\nBut now he wants it back. He thinks I've grown up too fast. I told him I wouldn't give it back until he helped me learn to be a real man. But he doesn't listen. He says I'm no good as a child anymore. He takes my bear and runs off. I wish I knew what to do.\nIf you find Llynis, tell him I'll pay him well.",BGII
1.866666667,Put the Spirit of the Child Wellyn to Rest,fetch,short,3,"I'm sorry for taking so long to get here. I was looking for someone to give me a reward... but no one would do it. So I decided to take matters into my own hands.\nMy name is Wellyn. I am a little boy who has been dead for years. I was murdered by a group of thieves led by Llynis. He took my stuffed bear, and he left behind a note that said 'Littleman' in his pocket. I've never seen it again.\nIf you ever see him, tell him that I have returned! I want to go home!",BGII
2.421052632,Put the Spirit of the Child Wellyn to Rest,fetch,short,4,"I'm Wellyn. I was just a little boy when my parents died. They were murdered by a group of thieves led by Llynis. He took everything we had. I was only six years old then but he still felt like I was his own child. I don't know why, but he made me feel special. I've been looking for him ever since.\nHe took all our money and left us with nothing. I've never found out what happened to him. But now that I have, I want revenge. I need you to bring back my stuffed bear, Littleman. It belonged to me. I lost it on the way home from work one day. I don't think anyone would miss it anyway.",BGII
1.882352941,Put the Spirit of the Child Wellyn to Rest,fetch,short,5,"I'm sorry I've been gone so long... but my mother was taken by a group of thieves! They took everything she had - her home, her family, even her beloved stuffed animal, Littleman!\nThey left me here with nothing but a note that said they'd come for me when they got bored. So I've spent the last few days wandering the streets looking for someone who might care about me. But no one has. And now I have nothing more than a note that says they'll kill me if I don't return it to you.\nPlease help me. Find Llynis and return it to me.",BGII
2.5,Put the Spirit of the Child Wellyn to Rest,fetch,short,6,"I am Wellyn, the son of Wellyn! I was so happy when my father gave me Littleman as a gift. But then he died. And now it has been stolen by Llynis, a terrible man.\nHe took my beloved Littleman away from me! Please help me get him back!",BGII
2.052631579,Put the Spirit of the Child Wellyn to Rest,fetch,short,7,"I am Wellyn, the child who was murdered by Llynis. I'm dead now, but my spirit lives on. You must bring me my stuffed bear, Littleman!\nYou're going to kill Llynis. He stole it from me when he was a little boy. It's his only possession. He has no other possessions.\nBring it to me.",BGII
